stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
2061,138,Old Norcross Rd at Brass Key Ct,,33.954118000000001,-84.035730999999998,,,0,,0
2062,210,Buford Hwy & Cambridge St,,33.951188000000002,-84.196033999999997,,,0,,0
2063,227,Buford Hwy at Jimmy Carter IB,,33.932799000000003,-84.2196,,,0,,0
2064,277,Button Gwinnett Dr & Omega Dr OB,,33.923997999999997,-84.244906,,,0,,0
2065,292,Club Dr & Crestwood Pkwy OB,,33.942393000000003,-84.132338000000004,,,0,,0
2066,327,Graves Rd & Sienna Heights Apts OB,,33.895260999999998,-84.212562000000005,,,0,,0
2067,328,Graves Rd & Champoins Park Apts OB,,33.901693999999999,-84.221328,,,0,,0
2068,330,Graves Rd & Downing Ln OB,,33.895574000000003,-84.218289999999996,,,0,,0
2069,340,Grayson Hwy & VFW IB,,33.942301999999998,-83.983106000000006,,,0,,0
2070,349,Prof Dr at the Gwinnett Prof Center #2,,33.964379000000001,-84.011488,,,0,,0
2071,384,Indian Trail Rd & KFC/WF,,33.922818999999997,-84.172651000000002,,,0,,0
2072,461,Lawrenceville Hwy & Lankford Rd IB,,33.870471999999999,-84.176011000000003,,,0,,0
2073,495,Live Oak Pkwy at Live Oak Plaza IB,,33.907874,-84.202349999999996,,,0,,0
2074,536,Old Norcross Rd & Monfort Rd,,33.954532,-84.020945999999995,,,0,,0
2075,549,Old Norcross Rd & Averritt (across) IB,,33.953719,-84.023933,,,0,,0
2076,559,Norcross Tucker Rd & Crestwood Apts,,33.897556000000002,-84.209023000000002,,,0,,0
2077,578,Oakbrook Pkwy & Oakbrook Lake Dr OB,,33.914290999999999,-84.199791000000005,,,0,,0
2078,581,Old Norcross Rd & Mill Valley Apts,,33.951343999999999,-84.100532999999999,,,0,,0
2079,585,Old Norcross Rd & Bridge,,33.953603999999999,-84.041916000000001,,,0,,0
208,208,Buford Hwy & Peach Corners Dist Ctr,,33.945984000000003,-84.202629000000002,,,0,,0
2080,595,W Peachtree St & 10th St OB,,33.781858999999997,-84.384099000000006,,,0,,0
2081,596,Peachtree St & 14th St OB,,33.786743999999999,-84.383295000000004,,,0,,0
2082,621,Peachtree Center Dr & North Ave OB,,33.771442,-84.385070999999996,,,0,,0
2083,649,Philip Blvd & Katherine Oak Ct IB,,33.967677000000002,-84.010446000000002,,,0,,0
2084,689,Satellite Blvd & Childrens Healthcare IB,,33.967225999999997,-84.101623000000004,,,0,,0
2085,714,Satellite Blvd & Steve Reynolds Blvd OB,,33.954647999999999,-84.141897,,,0,,0
2086,752,Singleton Rd & Button Gwinnett Pl OB,,33.908301999999999,-84.190781999999999,,,0,,0
2087,759,Singleton Rd & Gladiator Drive OB,,33.909090999999997,-84.180620000000005,,,0,,0
2088,765,Singleton Rd & Reddington Ln OB,,33.910328999999997,-84.174524000000005,,,0,,0
2089,773,Singleton Rd & Stonewood Dr OB,,33.908434999999997,-84.188491999999997,,,0,,0
209,209,Buford Hwy & Button Gwinnett Dr IB,,33.925874999999998,-84.247394999999997,,,0,,0
2090,816,Sugarloaf Pkwy & Gwinnett Tech (2nd Entr,,33.965842000000002,-84.066907999999998,,,0,,0
2091,962,Shackleford Rd & Doan Way IB,,33.940091000000002,-84.148247999999995,,,0,,0
2092,1005,Duluth Hwy & ALDI,,33.968783999999999,-84.028367000000003,,,0,,0
2093,1030,Lakes Pkwy & Riverside Pkwy IB,,33.963681000000001,-84.037931999999998,,,0,,0
2094,1026,Duluth Hwy & Lutheran Church,,33.969130999999997,-84.028962000000007,,,0,,0
2095,1036,Lonnie Harvel Blvd @ Sugar Oak Ln IB,,33.977837999999998,-84.012708000000003,,,0,,0
2096,562,S Norcross Tucker Rd & Rest. Las Islitas,,33.901291999999998,-84.206086999999997,,,0,,0
2097,695,Satellite Blvd & Golden Corral,,33.963031000000001,-84.122313000000005,,,0,,0
2098,830,Technology Pkwy & City Hall,,33.956915000000002,-84.225935000000007,,,0,,0
2099,48,Buford Hwy & Beaver Ruin Rd,,33.943939999999998,-84.203064999999995,,,0,,0
2100,66,Holcomb Bridge Rd & Peachtree Corners Ci,,33.958373999999999,-84.247765000000001,,,0,,0
2101,73,Atkinson Rd & Dollar Tree,,33.976278999999998,-84.078885999999997,,,0,,0
2102,103,Beaver Ruin Rd & NE Community Church OB,,33.941502999999997,-84.197569999999999,,,0,,0
2103,125,Boggs Rd & Duluth Hwy 120 IB,,33.977217000000003,-84.099942999999996,,,0,,0
2104,175,Brook Hollow & Indian Temple (1st Entran,,33.918778000000003,-84.204710000000006,,,0,,0
2105,281,Center Way Quicktrip (across),,33.919007999999998,-84.197997999999998,,,0,,0
2106,333,Graves Rd & Marquis Estates Apts OB,,33.895201,-84.216258999999994,,,0,,0
2107,404,Jimmy Carter Blvd & Granite OB,,33.93777,-84.235502999999994,,,0,,0
2108,416,Jimmy Carter Blvd & Sunrise Village Ln,,33.888412000000002,-84.194429,,,0,,0
2110,488,Lawrenceville Hwy & Pizza Hut IB,,33.903503999999998,-84.117996000000005,,,0,,0
2111,507,McDonough Dr & DACA Specialty Svc IB,,33.904130000000002,-84.220035999999993,,,0,,0
2112,541,N Berkeley Lake Rd & Marquis @ Nberkeley,,33.968741999999999,-84.151499999999999,,,0,,0
2113,600,Peachtree Ind Blvd & The Fields Apts,,33.942717000000002,-84.243341999999998,,,0,,0
2114,608,Peachtree Corners Cir & Elmside Villg Ln,,33.954369999999997,-84.250174000000001,,,0,,0
2115,616,Peachtree Ind Blvd &  Corners @ 1700 Apt,,33.940792000000002,-84.246690000000001,,,0,,0
2116,617,Peachtree Corners Cir & Klinect Court (a,,33.952205999999997,-84.251026999999993,,,0,,0
2117,627,Peachtree Corners Cir & Pineland Woods D,,33.957174999999999,-84.248857999999998,,,0,,0
2118,631,Peachtree Corners Cir& Springs Ln,,33.950490000000002,-84.251677999999998,,,0,,0
2119,637,Pechtree Corners Cir & Corners @ 1700 Ap,,33.943686999999997,-84.250310999999996,,,0,,0
212,212,Buford Hwy at Car Z Atlanta IB,,33.929779000000003,-84.232545000000002,,,0,,0
2120,685,Satellite Blvd & The Portico Apts IB,,33.948374999999999,-84.152361999999997,,,0,,0
2121,686,Satellite Blvd & The Maddox Apts (across,,33.946112999999997,-84.156807999999998,,,0,,0
2122,688,Satellite Blvd & Chick-fil-A IB,,33.987521999999998,-84.089125999999993,,,0,,0
2123,772,Singleton Rd & The Chelsea Apts IB,,33.907345999999997,-84.195466999999994,,,0,,0
2124,779,Spalding Dr & Medlock Bridge Rd (Shell),,33.968566000000003,-84.208072000000001,,,0,,0
2125,886,Brook Hollow & Indian Temple (2nd Entran,,33.919328999999998,-84.203197000000003,,,0,,0
2126,958,Burns Rd & Bradstone Trace,,33.911006999999998,-84.125243999999995,,,0,,0
2127,954,Graves Rd & Marquis Estates Apts IB,,33.895046000000001,-84.216012000000006,,,0,,0
2128,899,Indian Trail Rd & Sterling Glen OB,,33.910786999999999,-84.159119000000004,,,0,,0
2129,928,Peachtree Corners Cir & Westchase Villge,,33.956051000000002,-84.249526000000003,,,0,,0
213,213,Buford Hwy at Korean Catholic Church IB,,33.914448999999998,-84.261306000000005,,,0,,0
2130,936,S Norcross Tucker Rd & The Pointe Apartm,,33.897108000000003,-84.208985999999996,,,0,,0
2131,941,Steve Reynolds Blvd & Ashford Apts IB,,33.914535999999998,-84.154200000000003,,,0,,0
2132,994,Beaver Ruin Rd & Quick Trip,,33.932944999999997,-84.176587999999995,,,0,,0
2133,64,Live Oak Pkwy & Carter Oak Crossing,,33.907516000000001,-84.204515000000001,,,0,,0
2134,573,Dawson Blvd & Carter Center Plaza,,33.907192000000002,-84.206569000000002,,,0,,0
2137,258,Burns Rd & Burns Cir B,,33.908772999999997,-84.139887000000002,,,0,,0
2139,467,Lawrenceville Hwy & KED Plasma US OB,,33.872169999999997,-84.174708999999993,,,0,,0
2140,743,Singleton Rd & Church (Iglesia Universal,,33.904043999999999,-84.203149999999994,,,0,,0
2142,1065,Live Oak Pkwy & Wells Fargo Bank,,33.907321000000003,-84.204634999999996,,,0,,0
2144,758,Singleton Rd & ALDI Grocery Store OB,,33.903365999999998,-84.204047000000003,,,0,,0
2145,534,Central Ave @ MLK Jr Dr (NB),,33.751302000000003,-84.389381999999998,,,0,,0
2146,1031,Lakes Pkwy @ Smokey Tr,,33.963918,-84.056787,,,0,,0
2147,1003,Buford Hwy & Beaver Ruin Rd (10BIB),,33.945487999999997,-84.202807000000007,,,0,,0
2148,1067,Collins Hill Rd & Collins Industrial Way,,33.979388,-83.997675999999998,,,0,,0
215,215,Buford Hwy at Global Forum OB,,33.919255999999997,-84.257175000000004,,,0,,0
2150,535,Martin Luther King Jr. Federal Building,,33.752240999999998,-84.393960000000007,,,0,,0
216,216,Buford Hwy at Global Forum IB,,33.919089,-84.256917999999999,,,0,,0
217,217,Buford Hwy & Gravitt Tr (across) OB,,33.973837000000003,-84.167418999999995,,,0,,0
218,218,Buford Hwy at Green Auto Body IB,,33.923282,-84.251525999999998,,,0,,0
221,221,Buford Hwy at Hillside Dr IB,,33.928888999999998,-84.236401000000001,,,0,,0
222,222,Buford Hwy at Huntington Rd Apts IB,,33.931733999999999,-84.223983000000004,,,0,,0
225,225,Buford Hwy & High Tech Transmission OB,,33.917962000000003,-84.258413000000004,,,0,,0
226,226,Buford Hwy at Jenny's Place IB,,33.917349999999999,-84.258634000000001,,,0,,0
229,229,Buford Hwy & Suzanne's Kitchen,,33.975957999999999,-84.164478000000003,,,0,,0
231,231,Buford Hwy at Lake Dr IB,,33.922404999999998,-84.252859999999998,,,0,,0
234,234,Buford Hwy at Lively Ave IB,,33.936143999999999,-84.214275000000001,,,0,,0
236,236,Buford Hwy & Mitchell Rd (NAPA) IB,,33.941485999999998,-84.207868000000005,,,0,,0
237,237,Buford Hwy & N Norcross Tucker Rd,,33.934888000000001,-84.215760000000003,,,0,,0
238,238,Buford Hwy & Norcross Industrial Ct,,33.948096999999997,-84.199989000000002,,,0,,0
239,239,Buford Hwy at Oak Rd IB,,33.928393999999997,-84.238495999999998,,,0,,0
240,240,Buford Hwy & S Peachtree St IB,,33.931147000000003,-84.226641999999998,,,0,,0
241,241,Buford Hwy & Old Norcross Rd,,33.947104000000003,-84.200704999999999,,,0,,0
242,242,Buford Hwy & Payne Rd,,33.961354999999998,-84.184049999999999,,,0,,0
243,243,Buford Hwy & Phoenix Metals,,33.962111999999998,-84.183616999999998,,,0,,0
244,244,Buford Hwy & S Old Peachtree Rd OB,,33.970153000000003,-84.172552999999994,,,0,,0
245,245,Buford Hwy at Pleasantdale Rd IB,,33.924554999999998,-84.249668,,,0,,0
246,246,Buford Hwy & Pittman Cir,,33.957475000000002,-84.188548999999995,,,0,,0
247,247,Buford Hwy & Pittman Cir,,33.957960999999997,-84.188484000000003,,,0,,0
248,248,Buford Hwy & Centro Norcross Plaza IB,,33.940131999999998,-84.209598999999997,,,0,,0
249,249,Buford Hwy & Carlyle St OB,,33.938571000000003,-84.211960000000005,,,0,,0
251,251,Buford Hwy at Tofu House IB,,33.912404000000002,-84.263377000000006,,,0,,0
253,253,Buford Hwy & Simpson Cir,,33.966906999999999,-84.177060999999995,,,0,,0
254,254,Buford Hwy & Smith Ridge Trace,,33.952269000000001,-84.195132000000001,,,0,,0
259,259,Burns Rd & Beaver Ruin Rd (CVS),,33.912089000000002,-84.133225999999993,,,0,,0
260,260,Burns Rd & Beaver Ruin Rd (Chevron),,33.911915999999998,-84.133263999999997,,,0,,0
262,262,Burns Rd & Jacksons Mill Way,,33.906480000000002,-84.144542999999999,,,0,,0
263,263,Burns Rd & Jodeco Cir (across),,33.905054,-84.148139,,,0,,0
264,264,Burns Rd & Jodeco Rd,,33.904944,-84.147981999999999,,,0,,0
265,265,Burns Rd & Johns Way IB,,33.91113,-84.117949999999993,,,0,,0
266,266,Burns Rd & Johns Way,,33.911040999999997,-84.117842999999993,,,0,,0
267,267,Burns Rd & Pleasant Hill Rd OB,,33.910760000000003,-84.113761999999994,,,0,,0
268,268,Burns Rd & Shady Dr (across),,33.912182000000001,-84.129214000000005,,,0,,0
270,270,Burns Rd & Springwood Dr,,33.907412000000001,-84.142616000000004,,,0,,0
272,272,Burns Rd & Walking Ln (past),,33.911101000000002,-84.126160999999996,,,0,,0
278,278,Button Gwinnett Dr & RUSH Truck Ctr,,33.919494999999998,-84.241523000000001,,,0,,0
280,280,Button Gwinnett Rd & Ryder,,33.924089000000002,-84.244793999999999,,,0,,0
282,282,Center Way & Oakbrook Summit Entrance,,33.917008000000003,-84.196510000000004,,,0,,0
283,283,Center Way & Reece  Supply OB,,33.916972000000001,-84.196229000000002,,,0,,0
285,285,Central Ave & Wall St (100/103A),,33.752343000000003,-84.388446999999999,,,0,,0
288,288,Grayson Hwy & Associated Credit Union,,33.941890999999998,-83.98321,,,0,,0
291,291,Club Dr & Carrington Ct Apts (Court Dr),,33.942135999999998,-84.131656000000007,,,0,,0
294,294,Club Dr & Shackleford Rd,,33.942784000000003,-84.140383999999997,,,0,,0
295,295,Club Dr & Steve Reynolds Blvd,,33.942110999999997,-84.135105999999993,,,0,,0
296,296,Club Dr & Steve Reynolds Blvd OB,,33.942331000000003,-84.135434000000004,,,0,,0
300,300,Courtland St & Auburn Ave (100/103A),,33.755924999999998,-84.384348000000003,,,0,,0
302,302,Courtland St & Glimer St (100/103A),,33.753630000000001,-84.385283000000001,,,0,,0
304,304,W. Pike St & CVS Pharmacy,,33.964751,-84.008296999999999,,,0,,0
305,305,Dawson Blvd & Gateway Business Park,,33.908048999999998,-84.208551,,,0,,0
308,308,Dawson Blvd & Varsity Entrance 2,,33.908171000000003,-84.208423999999994,,,0,,0
309,309,Dawson Blvd & Varsity Entrane 1,,33.907538000000002,-84.207560000000001,,,0,,0
310,310,Koger Blvd & Devry University OB,,33.948981000000003,-84.123025999999996,,,0,,0
313,313,Duluth Hwy & Meadow Brook Pkwy IB,,33.977836000000003,-84.096909999999994,,,0,,0
314,314,Duluth Hwy  & Primerica Pkwy OB,,33.978014000000002,-84.095797000000005,,,0,,0
32,3,Gwinnett Transit Center,,33.963169000000001,-84.131208999999998,,,0,,0
323,323,Graves Rd & McDonough Dr OB,,33.902619999999999,-84.222407000000004,,,0,,0
329,329,Graves Rd & Champions Park Apts IB,,33.901705999999997,-84.221592999999999,,,0,,0
334,334,Graves Rd & E National Cir,,33.895071999999999,-84.211405999999997,,,0,,0
336,336,Grayson Hwy & Big Lots,,33.945033000000002,-83.984695000000002,,,0,,0
337,337,Grayson Hwy & Lawrenceville Square Plaza,,33.948587000000003,-83.986771000000005,,,0,,0
338,338,Grayson Hwy & Metro Matress,,33.946052999999999,-83.985287999999997,,,0,,0
350,350,Gwinnett Dr & Bridgestone Tire,,33.943243000000002,-83.992317999999997,,,0,,0
351,351,Gwinnett Dr & Town Center Cinemas OB,,33.940331999999998,-83.984885000000006,,,0,,0
352,352,Gwinnett Dr & Green Tomato OB,,33.943179000000001,-83.991867999999997,,,0,,0
353,353,Gwinnett Dr & Kroger Shopping IB,,33.940171999999997,-83.984931000000003,,,0,,0
354,354,Gwinnett Dr & Police Security Bldg,,33.946601000000001,-83.997146999999998,,,0,,0
355,355,Gwinnett Dr & HS Football Field,,33.948036999999999,-83.998220000000003,,,0,,0
356,356,Gwinnett Dr & PNC Bank,,33.941479000000001,-83.990337999999994,,,0,,0
357,357,Gwinnett Dr & Scenic Hwy OB,,33.942449000000003,-83.990716000000006,,,0,,0
358,358,Gwinnett Dr & Stone Mountain St,,33.943998999999998,-83.993521000000001,,,0,,0
360,360,Gwinnett Central High School IB,,33.949948999999997,-84.000314000000003,,,0,,0
361,361,Gwinnett Technical College,,33.963566,-84.062776999999997,,,0,,0
363,363,Old Norcross Rd & Hillandale Rd,,33.953876999999999,-84.031564000000003,,,0,,0
364,364,Holcomb Bridge Rd & Gwinnett Walk Plaza,,33.953952999999998,-84.243504999999999,,,0,,0
365,365,Holcomb Bridge Rd & Bank of America OB,,33.949696000000003,-84.233290999999994,,,0,,0
366,366,Holcomb Bridge Rd & Citgo Gas Station,,33.952823000000002,-84.242667999999995,,,0,,0
369,369,Holcomb Bridge Rd & Ryan Rd,,33.951016000000003,-84.237335999999999,,,0,,0
37,27,I-85 @ Indian Trail P&R,,33.929735000000001,-84.175443999999999,,,0,,0
370,370,Holcomb Bridge Rd & A Hand to Hold,,33.953268000000001,-84.243432999999996,,,0,,0
371,371,Holcomb Bridge Rd & Wells Fargo,,33.951405000000001,-84.239981,,,0,,0
372,372,Holcomb Bridge Rd & Woodland Rd OB,,33.957267999999999,-84.245163000000005,,,0,,0
374,374,Indian Trail Rd & Le's Auto Repair,,33.916933,-84.163811999999993,,,0,,0
375,375,Indian Trail Rd at BOEHM Travel,,33.918621000000002,-84.165211999999997,,,0,,0
376,376,Indian Trail Rd & GA Belle Ct,,33.919412000000001,-84.167214000000001,,,0,,0
377,377,Indian Trail Rd & Georgia Belle Ct,,33.919719000000001,-84.167147999999997,,,0,,0
378,378,Indian Trail Rd & GACS (2nd Entrance) OB,,33.920976000000003,-84.170006000000001,,,0,,0
379,379,Indian Trail Rd & Indian Way,,33.908318000000001,-84.157047000000006,,,0,,0
380,380,Indian Trail Rd & Market Center,,33.905245999999998,-84.155196000000004,,,0,,0
381,381,Indian Trail Rd & Checks Cashed Bldg,,33.913263000000001,-84.161259000000001,,,0,,0
382,382,Indian Trail Rd & GACS (1st Entrance) OB,,33.921948,-84.171598000000003,,,0,,0
383,383,Indian Trail Rd & Brook Plaza,,33.921205,-84.169725999999997,,,0,,0
385,385,Indian Trail Rd & Quicktrip,,33.923146000000003,-84.172471000000002,,,0,,0
386,386,Indian Trail Rd & TreeTrl Village Plz,,33.916567000000001,-84.163931000000005,,,0,,0
387,387,Indian Trail Rd & Willow Trail Pkwy OB,,33.926155999999999,-84.174902000000003,,,0,,0
388,388,Indian Trail Rd & Willow Trail Pkwy IB,,33.925778000000001,-84.174278999999999,,,0,,0
39,21,John Portman Blvd @ Peachtree Center Ave,,33.760897999999997,-84.385603000000003,,,0,,0
391,391,Jimmy Carter Blvd & Amway Products Dist,,33.935127000000001,-84.224789000000001,,,0,,0
393,393,Jimmy Carter Blvd & MJays Baked Foods,,33.940998999999998,-84.237717000000004,,,0,,0
395,395,Jimmy Carter Blvd & Veridian Bus Park,,33.941079999999999,-84.237468000000007,,,0,,0
396,396,Jimmy Carter Blvd & Cash Ct,,33.942557000000001,-84.239125000000001,,,0,,0
397,397,Jimmy Carter Blvd & Britt Rd,,33.885303,-84.191961000000006,,,0,,0
398,398,Jimmy Carter Blvd & Williams Rd,,33.885044000000001,-84.191321000000002,,,0,,0
399,399,Jimmy Carter Blvd & Los Portales Rest,,33.931074000000002,-84.221486999999996,,,0,,0
400,400,Jimmy Carter Blvd & Atlantic Blvd,,33.939815000000003,-84.236592999999999,,,0,,0
403,403,Jimmy Carter Blvd & Everest Tr,,33.878487999999997,-84.189059,,,0,,0
405,405,Jimmy Carter Blvd & Forest Vale Apts,,33.892921000000001,-84.196443000000002,,,0,,0
406,406,Jimmy Carter Blvd & NAPA,,33.892480999999997,-84.195989999999995,,,0,,0
407,407,Jimmy Carter Blvd & Best Friend Park OB,,33.928207999999998,-84.220247000000001,,,0,,0
408,408,Jimmy Carter Blvd & Gale Dr,,33.899287000000001,-84.203639999999993,,,0,,0
411,411,Jimmy Carter Blvd & Home Depot,,33.869427000000002,-84.188102000000001,,,0,,0
412,412,Jimmy Carter Blvd & Hunters Club Ln,,33.872646000000003,-84.187996999999996,,,0,,0
413,413,Jimmy Carter Blvd & Mr. Clean Carwash,,33.871929999999999,-84.187763000000004,,,0,,0
415,415,Jimmy Carter Blvd & Martins Rest OB,,33.931440000000002,-84.222071999999997,,,0,,0
418,418,Jimmy Carter Blvd & Norhtbelt Dr,,33.927379999999999,-84.219275999999994,,,0,,0
423,423,Jimmy Carter Blvd & Quick Trip OB,,33.924278000000001,-84.215926999999994,,,0,,0
424,424,Jimmy Carter Blvd & Regency Pkwy OB,,33.929772,-84.221126999999996,,,0,,0
425,425,Jimmy Carter Blvd & Rockbridge Rd (IHOP),,33.896309000000002,-84.197557000000003,,,0,,0
426,426,Jimmy Carter Blvd & SPECTRA,,33.936013000000003,-84.233752999999993,,,0,,0
427,427,Jimmy Carter Blvd & Shelby Dr,,33.895173999999997,-84.196962999999997,,,0,,0
428,428,Jimmy Carter Blvd & WalMart OB,,33.894475,-84.196516000000003,,,0,,0
430,430,Jimmy Carter Blvd & Sonic OB,,33.922778000000001,-84.213689000000002,,,0,,0
431,431,Jimmy Carter Blvd & Tracey Valley Dr,,33.899234,-84.202789999999993,,,0,,0
432,432,Jimmy Carter Blvd & Wandering Way,,33.881174999999999,-84.189920000000001,,,0,,0
433,433,Jimmy Carter Blvd & Wandering Way,,33.880856999999999,-84.189511999999993,,,0,,0
436,436,Johnson Rd & L&ing Plaza OB,,33.921208999999998,-84.007821000000007,,,0,,0
438,438,Nash St & GJAC Garage Ave,,33.949621,-83.992071999999993,,,0,,0
439,439,131 Langley Professional Building,,33.95458,-83.997366,,,0,,0
440,440,Langley Dr & Plaza Park Office,,33.955857000000002,-83.997854000000004,,,0,,0
441,441,Langley Dr & Methodist Church,,33.954712000000001,-83.997163,,,0,,0
442,442,Langley Dr & Huff St (Shell),,33.955950000000001,-83.998129000000006,,,0,,0
444,444,Lawrenceville Hwy & Hillcrest Rd OB,,33.893008000000002,-84.141654000000003,,,0,,0
445,445,Lawrenceville Hwy & Bartow Jenkins Park,,33.946561000000003,-84.006311999999994,,,0,,0
446,446,Lawrenceville Hwy& Berkmar Middle Sch OB,,33.901201,-84.126270000000005,,,0,,0
448,448,Lawrenceville Hwy & Exxon Gas Station,,33.886878000000003,-84.158097999999995,,,0,,0
449,449,Lawrenceville Hwy & PNC Bank (WalMart),,33.904257000000001,-84.113214999999997,,,0,,0
451,451,Lawrenceville Hwy & Greenwood Dr,,33.886811000000002,-84.157819000000003,,,0,,0
453,453,Lawrenceville Hwy & Hanarry Dr,,33.944761999999997,-84.009345999999994,,,0,,0
457,457,Lawrenceville Hwy & Pine St,,33.889507999999999,-84.144630000000006,,,0,,0
458,458,Lawrenceville Hwy &Tucker Valley Rd,,33.867094000000002,-84.186813999999998,,,0,,0
463,463,Lawrenceville Hwy & Lilburn School Rd,,33.88955,-84.151567999999997,,,0,,0
465,465,Lawrenceville Hwy & Linda Dr,,33.870972000000002,-84.175866999999997,,,0,,0
466,466,Lawrenceville Hwy & Mimosa Cir IB,,33.872824000000001,-84.173608999999999,,,0,,0
469,469,Lawrenceville Hwy & PepBoys,,33.904989999999998,-84.112638000000004,,,0,,0
470,470,Lawrenceville Hwy & Pizza Hut,,33.938602000000003,-84.018108999999995,,,0,,0
471,471,Lawrenceville Hwy & US Postal,,33.900697999999998,-84.127302999999998,,,0,,0
472,472,Lawrenceville Hwy & Pounds Rd,,33.868544999999997,-84.179165999999995,,,0,,0
473,473,Lawrenceville Hwy & Braxton Pl,,33.868889000000003,-84.178954000000004,,,0,,0
475,475,Lawrenceville Hwy & Providence,,33.899788000000001,-84.133519000000007,,,0,,0
476,476,Lawrenceville Suwanee & Radio Shack,,33.935493000000001,-84.028219000000007,,,0,,0
478,478,Lawrenceville Hwy & Summerwalk Pkwy,,33.867455999999997,-84.182193999999996,,,0,,0
479,479,Lawrenceville Hwy & Stone Center OB,,33.867797000000003,-84.181982000000005,,,0,,0
480,480,Lawrenceville Hwy & Citgo Gas Station,,33.867317,-84.186794000000006,,,0,,0
485,485,Lawrenceville Hwy & Arcado Rd IB,,33.902625999999998,-84.122304,,,0,,0
489,489,Lawrenceville Hwy & Little Ceasars,,33.939745000000002,-84.015851999999995,,,0,,0
493,493,Live OakPkwy & Live Oak Center,,33.909390999999999,-84.199538000000004,,,0,,0
494,494,Live Oak Pkwy & Fire Department,,33.911856,-84.200697000000005,,,0,,0
496,496,Live Oak Pkwy & Salvation Army,,33.910609999999998,-84.199693999999994,,,0,,0
498,498,McDonough Dr & Webb Dr OB,,33.904893000000001,-84.218495000000004,,,0,,0
499,499,McDonough Dr & Young Ct OB,,33.907038,-84.215805000000003,,,0,,0
504,504,McDonough Dr & Dawson Blvd (Rooms2Go),,33.909765999999998,-84.209671,,,0,,0
505,505,McDonough Dr & Fit Food (across),,33.908174000000002,-84.213435000000004,,,0,,0
506,506,McDonough Dr & Fit Food IB,,33.908220999999998,-84.213560999999999,,,0,,0
508,508,McDonough Dr & Webb Dr (APEX),,33.905414,-84.218090000000004,,,0,,0
509,509,McDonough Dr & Wilwat Dr (past street),,33.909137000000001,-84.211414000000005,,,0,,0
510,510,McDonough Dr & Young Ct IB,,33.907280999999998,-84.215592999999998,,,0,,0
511,511,Steve Reynolds Blvd at Meadow Creek HS,,33.923513,-84.147053,,,0,,0
513,513,Medlock Bridge Rd & Animal Hospital,,33.957137000000003,-84.208188000000007,,,0,,0
514,514,Medlock Bridge Rd & Chevron Gas Station,,33.962063999999998,-84.208582000000007,,,0,,0
515,515,Medlock Bridge Rd & Medlock Corners Dr,,33.963602999999999,-84.208382999999998,,,0,,0
516,516,Medlock Bridge Rd & Thai Star Restaurant,,33.960022000000002,-84.208526000000006,,,0,,0
521,521,Mitchell Rd & Everglades Tr,,33.934759999999997,-84.202377999999996,,,0,,0
522,522,Mithcell Rd & Goodwick Way (across),,33.928291000000002,-84.196164999999993,,,0,,0
523,523,Mitchell Rd & Goodwick Way,,33.928390999999998,-84.195983999999996,,,0,,0
524,524,Mitchell Rd & Co-Op Ministry,,33.931958000000002,-84.200734999999995,,,0,,0
525,525,Mitchell Rd & Co-Op Ministry,,33.932031000000002,-84.200562000000005,,,0,,0
527,527,Mitchell Rd & Price Pl,,33.938374000000003,-84.206003999999993,,,0,,0
528,528,Mitchell Rd & Everglades Tr (Shell),,33.934652999999997,-84.202516000000003,,,0,,0
529,529,Mitchell Rd & Station Cir (across),,33.926394000000002,-84.194557000000003,,,0,,0
530,530,Mitchell Rd & Station Cir,,33.926367999999997,-84.194339999999997,,,0,,0
533,533,Martin Luther King Jr Dr & Peachtree St,,33.751922,-84.391716000000002,,,0,,0
537,537,Nash St & Culver St,,33.950502999999998,-83.990013000000005,,,0,,0
539,539,Nash St & Stone Mountain St,,33.95026,-83.990013000000005,,,0,,0
545,545,Old Norcross Rd & Cntry @Sugarloaf Apts,,33.953845000000001,-84.044182000000006,,,0,,0
546,546,Old Norcross Rd & Benefield Elementary,,33.954166999999998,-84.031914,,,0,,0
547,547,Old Norcross Rd & 3100 Curtis Building,,33.955970999999998,-84.105678999999995,,,0,,0
552,552,Old Norcross Rd & Old Norcross Plaza,,33.95232,-84.102293000000003,,,0,,0
554,554,Old Norcross Rd & Sugarloaf Pkwy,,33.953131999999997,-84.050642999999994,,,0,,0
556,556,Old Norcross Rd & Tipton Industrial Dr,,33.953845000000001,-84.041955999999999,,,0,,0
557,557,S Norcross Tucker Rd & Graves Rd OB,,33.895631000000002,-84.210279,,,0,,0
560,560,S Norcross Tucker Rd & Danbury Dr OB,,33.899287999999999,-84.207372000000007,,,0,,0
564,564,Old Norcross Rd & Showroom (Raco Dr),,33.954473999999998,-84.021918999999997,,,0,,0
565,565,New Peachtree Rd at Lazaros Auto Rep IB,,33.911540000000002,-84.265912,,,0,,0
566,566,New Peachtree Rd & Longmire Way OB,,33.907938999999999,-84.272968000000006,,,0,,0
567,567,New Peachtree Rd & Longmire Way IB,,33.907440999999999,-84.273246999999998,,,0,,0
568,568,New Peachtree Rd & McElroy Rd IB,,33.910907999999999,-84.267696999999998,,,0,,0
569,569,New Peachtree Rd & McElroy Rd (BP),,33.911242999999999,-84.267236999999994,,,0,,0
