trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
255010,50,4,"MARIETTA TRANSFER CENTER",,1,1311701,shp-50-51,0,0
257020,15,1,"MARIETTA TRANSFER CENTER",,1,1453802,shp-15-51,0,0
259020,30,1,"MARTA HOLMES STATION",,0,1455402,shp-30-01,0,0
259090,30,2,"MARTA HOLMES STATION",,0,1469309,shp-30-01,0,0
262070,10,3,"MARIETTA TRANSFER CENTER",,1,1322107,shp-10-52,0,0
263010,10,4,"MARTA ARTS CENTER STATION",,0,1311301,shp-10-03,0,0
264020,30,1,"MARTA HOLMES STATION",,0,1456202,shp-30-01,0,0
318020,30,1,"MARTA HOLMES STATION",,0,1452702,shp-30-01,0,0
32090,25,2,"MARTA HOLMES STATION",,0,1473209,shp-25-51,0,0
324010,10,4,"MARIETTA TRANSFER CENTER",,1,1312101,shp-10-52,0,0
326090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471209,shp-Rapid-52,0,0
328020,20,1,"MARIETTA TRANSFER CENTER",,1,1453602,shp-20-54,0,0
335090,30,2,"MARTA HOLMES STATION",,0,1467909,shp-30-01,0,0
341020,10,1,"MARTA ARTS CENTER STATION",,0,1453702,shp-10-03,0,0
343020,10,1,"MARTA ARTS CENTER STATION",,0,1452902,shp-10-03,0,0
346090,50,2,"MARIETTA TRANSFER CENTER",,1,1467809,shp-50-51,0,0
357020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1454502,shp-20-03,0,0
359020,40,1,"KSU-KENNESAW CAMPUS",,0,1457702,shp-40-01,0,0
359090,40,2,"KSU-KENNESAW CAMPUS",,0,1470809,shp-40-01,0,0
362020,10,1,"MARIETTA TRANSFER CENTER",,1,1452902,shp-10-52,0,0
365010,10,4,"MARIETTA TRANSFER CENTER",,1,1311301,shp-10-52,0,0
368020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458302,shp-Rapid-52,0,0
368090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471409,shp-Rapid-52,0,0
370020,40,1,"MARIETTA TRANSFER CENTER",,1,1457902,shp-40-51,0,0
371090,10,2,"MARIETTA TRANSFER CENTER",,1,1468209,shp-10-52,0,0
372010,45,4,"MARIETTA TRANSFER CENTER",,1,1312401,shp-45-51,0,0
376090,45,2,"MARIETTA TRANSFER CENTER",,1,1470709,shp-45-51,0,0
377070,30,3,"MARIETTA TRANSFER CENTER",,1,1324007,shp-30-52,0,0
38090,RAPID,2,"MARIETTA TRANSFER CENTER with limited stops",,1,1474109,shp-Rapid-51,0,0
384020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1453602,shp-20-03,0,0
386020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1454602,shp-50-01,0,0
387070,50,3,"CUMBERLAND TRANSFER CENTER",,0,1323507,shp-50-01,0,0
390020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1453302,shp-20-03,0,0
393010,50,4,"CUMBERLAND TRANSFER CENTER",,0,1311701,shp-50-01,0,0
396090,10,2,"MARTA ARTS CENTER STATION",,0,1467609,shp-10-03,0,0
403010,15,4,"MARIETTA TRANSFER CENTER",,1,1311101,shp-15-51,0,0
405070,30,3,"MARIETTA TRANSFER CENTER",,1,1321907,shp-30-52,0,0
406020,10,1,"MARTA ARTS CENTER STATION",,0,1452902,shp-10-03,0,0
407070,45,3,"MARIETTA TRANSFER CENTER",,1,1324507,shp-45-51,0,0
408020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1461102,shp-Rapid-52,0,0
410070,40,3,"MARIETTA TRANSFER CENTER",,1,1323307,shp-40-51,0,0
41020,15,1,"MARIETTA TRANSFER CENTER",,1,1453102,shp-15-51,0,0
264090,30,2,"MARTA HOLMES STATION",,0,1470109,shp-30-01,0,0
267010,15,4,"MARIETTA TRANSFER CENTER",,1,1312001,shp-15-51,0,0
268020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1453302,shp-20-03,0,0
269070,25,3,"MARTA HOLMES STATION",,0,1324707,shp-25-51,0,0
272090,30,2,"MARTA HOLMES STATION",,0,1469409,shp-30-01,0,0
279070,50,3,"MARIETTA TRANSFER CENTER",,1,1322607,shp-50-51,0,0
280070,25,3,"CUMBERLAND TRANSFER CENTER",,1,1323107,shp-25-01,0,0
290090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1468509,shp-50-01,0,0
294020,20,1,"MARIETTA TRANSFER CENTER",,1,1454902,shp-20-54,0,0
295070,10,3,"MARIETTA TRANSFER CENTER",,1,1324207,shp-10-52,0,0
297020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458502,shp-Rapid-01,0,0
297090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471609,shp-Rapid-01,0,0
3010,25,4,"MARTA HOLMES STATION",,0,1310601,shp-25-51,0,0
302010,40,4,"MARIETTA TRANSFER CENTER",,1,1311801,shp-40-51,0,0
304020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1455302,shp-15-01,0,0
308020,25,1,"MARTA HOLMES STATION",,0,1460402,shp-25-51,0,0
308090,25,2,"MARTA HOLMES STATION",,0,1473509,shp-25-51,0,0
311020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1454502,shp-20-03,0,0
314010,45,4,"MARIETTA TRANSFER CENTER",,1,1312201,shp-45-51,0,0
321020,20,1,"MARIETTA TRANSFER CENTER",,1,1454502,shp-20-54,0,0
321090,20,2,"MARIETTA TRANSFER CENTER",,1,1468409,shp-20-54,0,0
329070,30,3,"MARIETTA TRANSFER CENTER",,1,1323207,shp-30-52,0,0
330010,45,4,"KSU-KENNESAW CAMPUS",,0,1312401,shp-45-01,0,0
332010,10,4,"MARIETTA TRANSFER CENTER",,1,1311301,shp-10-52,0,0
335020,30,1,"MARTA HOLMES STATION",,0,1454002,shp-30-01,0,0
338020,15,1,"MARIETTA TRANSFER CENTER",,1,1453102,shp-15-51,0,0
338090,15,2,"MARIETTA TRANSFER CENTER",,1,1467009,shp-15-51,0,0
339090,30,2,"MARTA HOLMES STATION",,0,1468609,shp-30-01,0,0
340020,45,1,"MARIETTA TRANSFER CENTER",,1,1457602,shp-45-51,0,0
340090,45,2,"MARIETTA TRANSFER CENTER",,1,1470709,shp-45-51,0,0
341090,10,2,"MARTA ARTS CENTER STATION",,0,1467609,shp-10-03,0,0
342020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458102,shp-Rapid-52,0,0
352090,45,2,"KSU-KENNESAW CAMPUS",,0,1470709,shp-45-01,0,0
355090,25,2,"MARTA HOLMES STATION",,0,1473609,shp-25-51,0,0
358020,10,1,"MARIETTA TRANSFER CENTER",,1,1454302,shp-10-52,0,0
41090,15,2,"MARIETTA TRANSFER CENTER",,1,1467009,shp-15-51,0,0
420090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1474309,shp-Rapid-52,0,0
421070,20,3,"CUMBERLAND TRANSFER CENTER",,0,1322707,shp-20-03,0,0
422090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471209,shp-Rapid-01,0,0
424020,30,1,"MARTA HOLMES STATION",,0,1453002,shp-30-01,0,0
424090,30,2,"MARTA HOLMES STATION",,0,1466909,shp-30-01,0,0
427020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1457202,shp-Rapid-01,0,0
429090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471209,shp-Rapid-01,0,0
432020,101,1,"MARIETTA TRANSFER CENTER",,1,1465602,shp-101-51,0,0
434020,40,1,"MARIETTA TRANSFER CENTER",,1,1457702,shp-40-51,0,0
438020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460102,shp-25-01,0,0
439090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1469009,shp-15-01,0,0
441020,20,1,"MARIETTA TRANSFER CENTER",,1,1453302,shp-20-54,0,0
441090,20,2,"MARIETTA TRANSFER CENTER",,1,1467209,shp-20-54,0,0
444020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460902,shp-25-01,0,0
444090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1474009,shp-25-01,0,0
448020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460202,shp-25-01,0,0
448090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1473309,shp-25-01,0,0
451090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471309,shp-Rapid-52,0,0
452070,BLUE,3,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1324607,shp-Blue-01,0,0
453010,45,4,"MARIETTA TRANSFER CENTER",,1,1312401,shp-45-51,0,0
460090,10,2,"MARIETTA TRANSFER CENTER",,1,1467109,shp-10-52,0,0
46020,10,1,"MARTA ARTS CENTER STATION",,0,1454302,shp-10-03,0,0
46090,10,2,"MARTA ARTS CENTER STATION",,0,1468209,shp-10-03,0,0
463010,40,4,"MARIETTA TRANSFER CENTER",,1,1311801,shp-40-51,0,0
464070,50,3,"CUMBERLAND TRANSFER CENTER",,0,1323507,shp-50-01,0,0
466070,50,3,"CUMBERLAND TRANSFER CENTER",,0,1323507,shp-50-01,0,0
470010,45,4,"KSU-KENNESAW CAMPUS",,0,1312201,shp-45-01,0,0
47020,40,1,"KSU-KENNESAW CAMPUS",,0,1457902,shp-40-01,0,0
47090,40,2,"KSU-KENNESAW CAMPUS",,0,1471009,shp-40-01,0,0
474020,10,1,"MARIETTA TRANSFER CENTER",,1,1453202,shp-10-52,0,0
476020,45,1,"KSU-KENNESAW CAMPUS",,0,1457602,shp-45-01,0,0
478020,101,1,"MARIETTA TRANSFER CENTER",,1,1466002,shp-101-51,0,0
479070,30,3,"MARIETTA TRANSFER CENTER",,1,1321707,shp-30-52,0,0
358090,10,2,"MARIETTA TRANSFER CENTER",,1,1468209,shp-10-52,0,0
36090,40,2,"KSU-KENNESAW CAMPUS",,0,1471009,shp-40-01,0,0
361070,45,3,"MARIETTA TRANSFER CENTER",,1,1324107,shp-45-51,0,0
364020,10,1,"MARTA ARTS CENTER STATION",,0,1452802,shp-10-03,0,0
370090,40,2,"MARIETTA TRANSFER CENTER",,1,1471009,shp-40-51,0,0
373010,30,4,"MARIETTA TRANSFER CENTER",,1,1310401,shp-30-52,0,0
374070,15,3,"MARIETTA TRANSFER CENTER",,1,1324407,shp-15-51,0,0
375090,10,2,"MARIETTA TRANSFER CENTER",,1,1466709,shp-10-52,0,0
376020,45,1,"MARIETTA TRANSFER CENTER",,1,1457602,shp-45-51,0,0
379090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471309,shp-Rapid-01,0,0
38020,RAPID,1,"MARIETTA TRANSFER CENTER with limited stops",,1,1461002,shp-Rapid-51,0,0
381020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1453102,shp-15-01,0,0
385020,45,1,"MARIETTA TRANSFER CENTER",,1,1457802,shp-45-51,0,0
386090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1468509,shp-50-01,0,0
388020,45,1,"MARIETTA TRANSFER CENTER",,1,1457802,shp-45-51,0,0
39070,15,3,"CUMBERLAND TRANSFER CENTER",,0,1323407,shp-15-01,0,0
391010,10,4,"MARTA ARTS CENTER STATION",,0,1311301,shp-10-03,0,0
392020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458202,shp-Rapid-52,0,0
394010,50,4,"CUMBERLAND TRANSFER CENTER",,0,1310901,shp-50-01,0,0
395020,30,1,"MARIETTA TRANSFER CENTER",,1,1454802,shp-30-52,0,0
396020,10,1,"MARTA ARTS CENTER STATION",,0,1453702,shp-10-03,0,0
398070,30,3,"MARIETTA TRANSFER CENTER",,1,1323807,shp-30-52,0,0
399010,30,4,"MARTA HOLMES STATION",,0,1310401,shp-30-01,0,0
40020,30,1,"MARIETTA TRANSFER CENTER",,1,1454102,shp-30-52,0,0
40090,30,2,"MARIETTA TRANSFER CENTER",,1,1468009,shp-30-52,0,0
402020,30,1,"MARTA HOLMES STATION",,0,1452802,shp-30-01,0,0
406090,10,2,"MARTA ARTS CENTER STATION",,0,1466809,shp-10-03,0,0
4070,45,3,"MARIETTA TRANSFER CENTER",,1,1324507,shp-45-51,0,0
408090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1474209,shp-Rapid-52,0,0
411090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471509,shp-Rapid-01,0,0
412010,50,4,"MARIETTA TRANSFER CENTER",,1,1310901,shp-50-51,0,0
415020,10,1,"MARIETTA TRANSFER CENTER",,1,1453702,shp-10-52,0,0
417070,50,3,"MARIETTA TRANSFER CENTER",,1,1322607,shp-50-51,0,0
420020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1461202,shp-Rapid-52,0,0
481090,10,2,"MARTA ARTS CENTER STATION",,0,1466709,shp-10-03,0,0
489090,30,2,"MARIETTA TRANSFER CENTER",,1,1466709,shp-30-52,0,0
490090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471509,shp-Rapid-52,0,0
49020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1453102,shp-15-01,0,0
49090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1467009,shp-15-01,0,0
491070,20,3,"CUMBERLAND TRANSFER CENTER",,0,1322707,shp-20-03,0,0
492090,40,2,"KSU-KENNESAW CAMPUS",,0,1471009,shp-40-01,0,0
495010,30,4,"MARTA HOLMES STATION",,0,1310401,shp-30-01,0,0
496020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1461302,shp-Rapid-01,0,0
501090,50,2,"MARIETTA TRANSFER CENTER",,1,1468309,shp-50-51,0,0
502020,15,1,"MARIETTA TRANSFER CENTER",,1,1453102,shp-15-51,0,0
504090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1468509,shp-50-01,0,0
507090,15,2,"MARIETTA TRANSFER CENTER",,1,1468109,shp-15-51,0,0
509070,45,3,"KSU-KENNESAW CAMPUS",,0,1324507,shp-45-01,0,0
510020,40,1,"MARIETTA TRANSFER CENTER",,1,1457702,shp-40-51,0,0
518090,10,2,"MARIETTA TRANSFER CENTER",,1,1466809,shp-10-52,0,0
522020,10,1,"MARTA ARTS CENTER STATION",,0,1454302,shp-10-03,0,0
528070,10,3,"MARIETTA TRANSFER CENTER",,1,1323707,shp-10-52,0,0
53020,10,1,"MARIETTA TRANSFER CENTER",,1,1452802,shp-10-52,0,0
531070,20,3,"MARIETTA TRANSFER CENTER",,1,1322707,shp-20-54,0,0
532010,30,4,"MARTA HOLMES STATION",,0,1310801,shp-30-01,0,0
54070,10,3,"MARTA ARTS CENTER STATION",,0,1322107,shp-10-03,0,0
541020,10,1,"MARTA ARTS CENTER STATION",,0,1452902,shp-10-03,0,0
542020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1453302,shp-20-03,0,0
543010,10,4,"MARIETTA TRANSFER CENTER",,1,1312101,shp-10-52,0,0
545070,40,3,"KSU-KENNESAW CAMPUS",,0,1323307,shp-40-01,0,0
546020,45,1,"MARIETTA TRANSFER CENTER",,1,1457602,shp-45-51,0,0
549020,45,1,"MARIETTA TRANSFER CENTER",,1,1457802,shp-45-51,0,0
550020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460702,shp-25-01,0,0
552020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1453802,shp-15-01,0,0
552090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1467709,shp-15-01,0,0
554070,10,3,"MARTA ARTS CENTER STATION",,0,1322107,shp-10-03,0,0
557090,25,2,"MARTA HOLMES STATION",,0,1473609,shp-25-51,0,0
561010,50,4,"CUMBERLAND TRANSFER CENTER",,0,1311701,shp-50-01,0,0
563020,40,1,"KSU-KENNESAW CAMPUS",,0,1457702,shp-40-01,0,0
422020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458102,shp-Rapid-01,0,0
423070,30,3,"MARTA HOLMES STATION",,0,1321907,shp-30-01,0,0
435070,RAPID,3,"MARTA ARTS CENTER STATION with limited stops",,0,1322907,shp-Rapid-01,0,0
438090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1473209,shp-25-01,0,0
44020,25,1,"MARTA HOLMES STATION",,0,1460702,shp-25-51,0,0
44090,25,2,"MARTA HOLMES STATION",,0,1473809,shp-25-51,0,0
442020,BLUE,1,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1458802,shp-Blue-01,0,0
458090,45,2,"KSU-KENNESAW CAMPUS",,0,1470709,shp-45-01,0,0
461010,30,4,"MARTA HOLMES STATION",,0,1310401,shp-30-01,0,0
462020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460402,shp-25-01,0,0
465090,50,2,"MARIETTA TRANSFER CENTER",,1,1467809,shp-50-51,0,0
467020,50,1,"MARIETTA TRANSFER CENTER",,1,1454602,shp-50-51,0,0
469010,45,4,"KSU-KENNESAW CAMPUS",,0,1312201,shp-45-01,0,0
473020,50,1,"CUMBERLAND TRANSFER CENTER VIA TIP TOP",,0,1454602,shp-50-02,0,0
477090,20,2,"MARIETTA TRANSFER CENTER",,1,1467209,shp-20-54,0,0
48090,10,2,"MARIETTA TRANSFER CENTER",,1,1468209,shp-10-52,0,0
482090,15,2,"MARIETTA TRANSFER CENTER",,1,1467709,shp-15-51,0,0
483020,30,1,"MARTA HOLMES STATION",,0,1455202,shp-30-01,0,0
484020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460602,shp-25-01,0,0
484090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1473709,shp-25-01,0,0
485010,BLUE,4,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1393001,shp-Blue-01,0,0
486070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1323907,shp-Rapid-52,0,0
488020,20,1,"MARIETTA TRANSFER CENTER",,1,1454502,shp-20-54,0,0
489020,30,1,"MARIETTA TRANSFER CENTER",,1,1452802,shp-30-52,0,0
490020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458402,shp-Rapid-52,0,0
496090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1474409,shp-Rapid-01,0,0
50090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1470509,shp-Rapid-01,0,0
502090,15,2,"MARIETTA TRANSFER CENTER",,1,1467009,shp-15-51,0,0
504020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1454602,shp-50-01,0,0
5070,30,3,"MARIETTA TRANSFER CENTER",,1,1321707,shp-30-52,0,0
508020,10,1,"MARTA ARTS CENTER STATION",,0,1454302,shp-10-03,0,0
510090,40,2,"MARIETTA TRANSFER CENTER",,1,1470809,shp-40-51,0,0
51020,15,1,"MARIETTA TRANSFER CENTER",,1,1453102,shp-15-51,0,0
513020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1453902,shp-50-01,0,0
563090,40,2,"KSU-KENNESAW CAMPUS",,0,1470809,shp-40-01,0,0
566090,50,2,"MARIETTA TRANSFER CENTER",,1,1468309,shp-50-51,0,0
568010,10,4,"MARTA ARTS CENTER STATION",,0,1311301,shp-10-03,0,0
570070,30,3,"MARTA HOLMES STATION",,0,1321707,shp-30-01,0,0
574010,10,4,"MARIETTA TRANSFER CENTER",,1,1311301,shp-10-52,0,0
580020,40,1,"MARIETTA TRANSFER CENTER",,1,1457702,shp-40-51,0,0
584020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1455302,shp-15-01,0,0
585070,RAPID,3,"MARTA ARTS CENTER STATION with limited stops",,0,1323907,shp-Rapid-01,0,0
592070,45,3,"KSU-KENNESAW CAMPUS",,0,1324107,shp-45-01,0,0
593010,50,4,"MARIETTA TRANSFER CENTER",,1,1311701,shp-50-51,0,0
595020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1453302,shp-20-03,0,0
597090,25,2,"MARTA HOLMES STATION",,0,1473609,shp-25-51,0,0
60070,20,3,"MARIETTA TRANSFER CENTER",,1,1323607,shp-20-54,0,0
603090,BLUE,2,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1471809,shp-Blue-01,0,0
605020,30,1,"MARTA HOLMES STATION",,0,1453002,shp-30-01,0,0
608020,40,1,"MARIETTA TRANSFER CENTER",,1,1457702,shp-40-51,0,0
609010,10,4,"MARTA ARTS CENTER STATION",,0,1311301,shp-10-03,0,0
61020,50,1,"MARIETTA TRANSFER CENTER",,1,1453902,shp-50-51,0,0
613010,20,4,"MARIETTA TRANSFER CENTER",,1,1311201,shp-20-54,0,0
618090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1474109,shp-Rapid-01,0,0
619020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460302,shp-25-01,0,0
620070,25,3,"MARTA HOLMES STATION",,0,1325007,shp-25-51,0,0
62090,50,2,"MARIETTA TRANSFER CENTER",,1,1468309,shp-50-51,0,0
629020,45,1,"KSU-KENNESAW CAMPUS",,0,1457602,shp-45-01,0,0
629090,45,2,"KSU-KENNESAW CAMPUS",,0,1470709,shp-45-01,0,0
633010,45,4,"MARIETTA TRANSFER CENTER",,1,1312401,shp-45-51,0,0
634090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1468409,shp-20-03,0,0
636020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1455002,shp-50-01,0,0
636090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1468909,shp-50-01,0,0
639070,BLUE,3,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1324607,shp-Blue-01,0,0
643010,50,4,"MARIETTA TRANSFER CENTER",,1,1310901,shp-50-51,0,0
645090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1474209,shp-Rapid-52,0,0
648010,40,4,"KSU-KENNESAW CAMPUS",,0,1311801,shp-40-01,0,0
65090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471309,shp-Rapid-52,0,0
652010,BLUE,4,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1312501,shp-Blue-01,0,0
514070,20,3,"CUMBERLAND TRANSFER CENTER",,0,1323607,shp-20-03,0,0
516090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1468409,shp-20-03,0,0
518020,10,1,"MARIETTA TRANSFER CENTER",,1,1452902,shp-10-52,0,0
522090,10,2,"MARTA ARTS CENTER STATION",,0,1468209,shp-10-03,0,0
523070,20,3,"MARIETTA TRANSFER CENTER",,1,1322707,shp-20-54,0,0
524020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460802,shp-25-01,0,0
525070,30,3,"MARIETTA TRANSFER CENTER",,1,1321907,shp-30-52,0,0
527070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1322207,shp-Rapid-52,0,0
535020,40,1,"KSU-KENNESAW CAMPUS",,0,1457902,shp-40-01,0,0
536020,30,1,"MARIETTA TRANSFER CENTER",,1,1455402,shp-30-52,0,0
536090,30,2,"MARIETTA TRANSFER CENTER",,1,1469309,shp-30-52,0,0
538010,10,4,"MARTA ARTS CENTER STATION",,0,1312101,shp-10-03,0,0
540010,30,4,"MARTA HOLMES STATION",,0,1310801,shp-30-01,0,0
542090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1467209,shp-20-03,0,0
549090,45,2,"MARIETTA TRANSFER CENTER",,1,1470909,shp-45-51,0,0
556010,20,4,"MARIETTA TRANSFER CENTER",,1,1311901,shp-20-54,0,0
566020,50,1,"MARIETTA TRANSFER CENTER",,1,1454402,shp-50-51,0,0
567070,20,3,"CUMBERLAND TRANSFER CENTER",,0,1323607,shp-20-03,0,0
57020,20,1,"MARIETTA TRANSFER CENTER",,1,1453302,shp-20-54,0,0
571010,30,4,"MARIETTA TRANSFER CENTER",,1,1310401,shp-30-52,0,0
575020,102,1,"MARTA ARTS CENTER STATION",,0,1465902,shp-102-01,0,0
576010,25,4,"MARTA HOLMES STATION",,0,1310301,shp-25-51,0,0
577010,10,4,"MARTA ARTS CENTER STATION",,0,1312101,shp-10-03,0,0
578090,15,2,"MARIETTA TRANSFER CENTER",,1,1469209,shp-15-51,0,0
580090,40,2,"MARIETTA TRANSFER CENTER",,1,1470809,shp-40-51,0,0
581020,20,1,"MARIETTA TRANSFER CENTER",,1,1454502,shp-20-54,0,0
588090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1467009,shp-15-01,0,0
589010,30,4,"MARIETTA TRANSFER CENTER",,1,1311601,shp-30-52,0,0
59020,20,1,"MARIETTA TRANSFER CENTER",,1,1454502,shp-20-54,0,0
59090,20,2,"MARIETTA TRANSFER CENTER",,1,1468409,shp-20-54,0,0
594020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1454402,shp-50-01,0,0
594090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1468309,shp-50-01,0,0
596020,15,1,"MARIETTA TRANSFER CENTER",,1,1453102,shp-15-51,0,0
597020,25,1,"MARTA HOLMES STATION",,0,1460502,shp-25-51,0,0
599020,30,1,"MARIETTA TRANSFER CENTER",,1,1454702,shp-30-52,0,0
655020,20,1,"MARIETTA TRANSFER CENTER",,1,1454902,shp-20-54,0,0
655090,20,2,"MARIETTA TRANSFER CENTER",,1,1468809,shp-20-54,0,0
657070,30,3,"MARIETTA TRANSFER CENTER",,1,1323807,shp-30-52,0,0
662010,50,4,"MARIETTA TRANSFER CENTER",,1,1311701,shp-50-51,0,0
664020,30,1,"MARTA HOLMES STATION",,0,1454702,shp-30-01,0,0
666070,10,3,"MARTA ARTS CENTER STATION",,0,1322507,shp-10-03,0,0
668090,10,2,"MARTA ARTS CENTER STATION",,0,1467109,shp-10-03,0,0
669090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1474209,shp-Rapid-52,0,0
670020,40,1,"MARIETTA TRANSFER CENTER",,1,1457702,shp-40-51,0,0
672070,45,3,"KSU-KENNESAW CAMPUS",,0,1324107,shp-45-01,0,0
673070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1323907,shp-Rapid-52,0,0
679070,30,3,"MARTA HOLMES STATION",,0,1323207,shp-30-01,0,0
68090,10,2,"MARIETTA TRANSFER CENTER",,1,1467609,shp-10-52,0,0
688020,15,1,"MARIETTA TRANSFER CENTER",,1,1455102,shp-15-51,0,0
688090,15,2,"MARIETTA TRANSFER CENTER",,1,1469009,shp-15-51,0,0
690090,10,2,"MARTA ARTS CENTER STATION",,0,1468209,shp-10-03,0,0
692020,40,1,"KSU-KENNESAW CAMPUS",,0,1457702,shp-40-01,0,0
692090,40,2,"KSU-KENNESAW CAMPUS",,0,1470809,shp-40-01,0,0
695020,BLUE,1,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1458802,shp-Blue-01,0,0
699090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1469209,shp-15-01,0,0
70020,10,1,"MARTA ARTS CENTER STATION",,0,1452802,shp-10-03,0,0
703070,25,3,"MARTA HOLMES STATION",,0,1325107,shp-25-51,0,0
71070,20,3,"MARIETTA TRANSFER CENTER",,1,1322707,shp-20-54,0,0
711090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1467809,shp-50-01,0,0
712020,45,1,"KSU-KENNESAW CAMPUS",,0,1457802,shp-45-01,0,0
714090,30,2,"MARTA HOLMES STATION",,0,1466509,shp-30-01,0,0
716090,10,2,"MARTA ARTS CENTER STATION",,0,1466809,shp-10-03,0,0
717020,RAPID,1,"MARIETTA TRANSFER CENTER with limited stops",,1,1457402,shp-Rapid-51,0,0
717090,RAPID,2,"MARIETTA TRANSFER CENTER with limited stops",,1,1470509,shp-Rapid-51,0,0
